Domain,Sum of Estimated Clicks,Position
newagedirectory.com,0.1,17.0
fitnessista.com,0.2,10.0
unitedok.com,0.6,7.0
desideriorestaurant.net,2.0,11.666666666666666
pinsta.me,0.3,12.0
proactivsolution.es,0.2,9.0
cheesybites-diapercakes.blogspot.com,0.1,18.0
notey.com,0.8999999999999999,7.5
sanreorganic.com,3.4000000000000004,15.5
frombritainwithlove.com,0.1,12.0
smith-nephew.com,0.1,17.0
body-in-balance.org,2.3000000000000007,16.625
store.pcauthority.com.au,0.3,20.0
petgroomingthegoodthebadthefurry.blogspot.com,2.6000000000000005,9.5
hivehealthmedia.com,0.6,8.0
symptomchecker.webmd.com,242.8999999999998,8.616
freundcontainer.com,1.9000000000000001,15.142857142857142
cafepress.com,0.1,16.0
mushatts.com,0.3,13.0
hot.weidian.com,0.2,9.5
jollyafrica.com,3.5000000000000004,12.0
mumsnet.com,45.000000000000014,12.802631578947368
musicfree.info,2.8000000000000003,14.5
formulacare.com,0.5,20.0
raregeologybooks.files.wordpress.com,0.9,19.0
myhealthyfeeling.com,1.5999999999999999,13.285714285714286
beautycounter.com,1.7,20.0
superpages.com,65.00000000000001,11.846153846153847
dhbishara.wordpress.com,0.1,14.0
docs.google.com,1.4,8.0
kayak.com,10.8,8.166666666666666
imomoko.com,0.1,13.0
fanpop.com,0.6,12.5
skinsalvationsf.com,1.3,12.5
soap-making-essentials.com,0.6,5.0
naturemade.com,0.30000000000000004,16.333333333333332
creation.com,2.0,6.0
gtrlife.com,0.1,11.0
news.google.com,0.8,16.0
jamaicaplainnews.com,0.1,19.0
highaltitudeorganics.net,0.2,10.0
busy-at-home.com,0.1,18.0
chanel.com,52.60000000000001,4.954545454545454
shmoop.com,6.0,9.375
superherosquadonline.wikispaces.com,7.8,9.0
zocdoc.com,350.40000000000043,11.150442477876107
host.simplenerds.com,0.7,12.5
amway.com.bn,14.0,4.0
deleyer.com,0.1,13.0
bioelements.com,1.5,17.0
bui.snere.info,0.3,18.0
the--bacons.tumblr.com,14.100000000000001,8.0
healthyfocus.org,0.1,15.0
lehmans.com,1.4,7.666666666666667
sukamart.com,25.7,5.714285714285714
houseofcaress.com,0.1,12.0
redtagonline.com,1.7,16.0
shlnews.org,1.0,8.0
wuhan.cndonaldson.com,0.2,12.0
themanual.com,6.1,7.375
verybestbaking.com,1.0000000000000002,12.0
cakebeauty.com,5.3,3.25
runaroundtech.com,0.30000000000000004,17.5
byregion.net,0.5,16.0
roserosewholesale.com,1.4000000000000001,13.333333333333334
e45.co.uk,3.1000000000000005,11.666666666666666
cyclechat.net,0.9,19.0
peyempuan.com,1.4000000000000001,9.333333333333334
druglib.com,1.0,15.5
myflpteam.blogspot.com,0.5,20.0
weekendramblings.com,1.3,9.0
mp3.oenjan.com,0.6000000000000001,18.0
elementsforlife.co.uk,16.8,11.6
ons.org,3.3,3.0
beautylore.com,1.6000000000000003,15.6
new.self-care101.com,0.1,12.0
sharedreviews.com,0.3,12.0
savvyskin.com,0.30000000000000004,15.0
vertbaudet.co.uk,0.1,18.0
protrav.com,0.1,17.0
studentscholarships.org,0.1,18.0
theverybestacnescartreatment.blogspot.com,0.2,16.5
soobutter.com,2.6,20.0
radianthome.co.uk,5.0,1.0
mikkasmakeupbox.com,0.6,5.0
homecookingadventure.com,1.5,7.0
uk.lifestyle.yahoo.com,0.2,10.0
oasis-stad.com,38.9,9.0
healthtipsportal.com,0.1,17.0
intelligender.com,2.0,4.5
english-for-students.com,4.7,7.666666666666667
thankyourbody.com,44.7,8.666666666666666
grandparents.com,21.5,10.0
scientificpsychic.com,0.7000000000000001,12.0
remedies-for-skin.com,2.4000000000000004,10.25
tripadvisor.com,200.39999999999998,8.909090909090908
doctorfox.co.uk,0.2,10.0
thecurlybelle.com,24.0,13.0
coolfatburner.com,0.5,19.0
m.benefitcosmetics.com,0.5,6.0
accuweather.com,46.800000000000004,4.0
times-standard.com,1.1,14.0
dermatim.net,8.799999999999999,10.6
jamiekoa.en.ec21.com,3.6000000000000005,6.0
reviews.wilko.com,0.2,18.0
colorlines.com,0.6000000000000001,8.0
pet360.com,12.700000000000001,8.5
carepathways.com,3.1,12.0
elijahsmantle.net,6.1,16.0
e-glamour.pl,0.2,18.5
trendwave.com,0.0,12.0
healthy-skincare.com,0.6,8.0
acnefree.com,18.9,4.375
truecosmeticbeauty.com,7.3999999999999995,9.5
rocketlawyer.com,0.4,12.0
notafashionblogger.co,0.3,14.0
levrodriguez.livejournal.com,0.0,7.0
soreskin.wordpress.com,0.2,9.0
thundersplace.org,2.6000000000000005,9.2
mommd.com,0.1,11.0
pureromance.com,3.2,16.0
ranjeetstore.com,1.1,3.0
craftsy.com,39.10000000000001,8.8
elevenia.co.id,0.2,13.0
openinspiredliving.com,0.3,16.0
iflscience.com,4.7,11.333333333333334
clinixusa.com,0.7000000000000001,16.0
glambot.com,2.1,17.8
medicalcareerchange.com,2.1999999999999997,10.0
aapkabazar.net,0.6,5.0
seducedbybeauty.com,0.7000000000000001,12.0
herpeslife.com,5.000000000000001,14.8
justlabradors.com,0.4,8.0
creatixvilla.com,0.1,16.0
findplace.us,5.9,17.0
ntrs.nasa.gov,0.2,17.5
bienetrespa.com,11.0,11.0
soapqueen.com,3.900000000000001,14.9
hypercityindia.com,127.20000000000002,9.0
wmagazine.com,0.1,20.0
phumo.com,0.0,15.0
greenlivingonline.com,11.8,9.75
lindiskin.com,0.2,18.5
nationalparkcentralreservations.com,0.9,13.0
sugar-and-spice.com,1.9,7.0
rubylane.com,2.9,6.333333333333333
mothernature.com,2.3,12.875
physics.stackexchange.com,0.1,17.0
thestoryofchocolate.com,16.3,13.25
lockeroomsports.com,0.2,16.0
openwetware.org,0.1,15.0
blog.games.com,0.2,15.0
cookwareset2.blogspot.com,0.2,10.0
weightandwellness.com,10.200000000000001,6.625
inlifehealthcare.com,186.5,8.5
forums.nodoubt.com,0.9000000000000001,14.0
amoils.com,1.3,11.5
southernsavers.com,28.7,10.774193548387096
perseus-net.eu,21.1,13.0
beautifulkayekie.com,0.3,15.0
menmomhealth.com,0.1,16.0
infodarpan.com,0.7,13.0
holistichealingjobs.com,3.4,4.5
janecartersolution.com,0.2,8.0
douglas.nl,0.1,20.0
yougoprobaseball.com,0.2,19.5
letstalkbooksandpolitics.blogspot.com,18.0,6.75
tiptoptreatments.com,0.4,17.5
misstriciebaby.com,0.2,12.0
thegreatcourses.com,0.1,19.0
madeupmetalhead.wordpress.com,0.1,20.0
purity.co.za,0.6,5.0
kerasal.com,37.60000000000001,7.4
the-crossword-solver.com,0.8,4.0
oralabs.com,38.20000000000001,9.5
code.google.com,0.0,6.0
everydaypaleo.com,2.9000000000000004,9.2
simpleremedies.net,0.8999999999999999,7.0
sublime-beauty.net,5.1,7.0
newlook.com,25.999999999999996,11.666666666666666
waiwhetu.co.nz,3.4,13.333333333333334
exederm.com,7.5,11.5
roboticurologymd.com,0.5,18.0
midlifeboulevard.com,0.4,19.0
aso.gov.au,0.2,13.0
community.qvc.com,22.3,14.346153846153847
tuerkisrestaurant.com,1.5000000000000002,16.857142857142858
florabundance.com,0.1,17.0
photobucket.com,34.7,13.764705882352942
165.112.11.71,0.5,19.0
ucdhonduras.com,0.6,5.0
starbeauty18.blog.com,0.3,12.0
luminanceskincare.com,3.7,10.25
myangelcardreadings.com,0.2,9.0
bonanza.com,1.7000000000000002,13.0
aboutmeditation.com,4.0,6.5
allthingsherbal.com,0.4,16.0
perfumeandcolognemall.com,0.8,4.0
made2style.com,2.7,14.333333333333334
vitadigest.com,0.30000000000000004,16.333333333333332
software.dzhuvinov.com,1.1,11.0
smartmom.co,0.2,14.0
lancescurv.com,0.7000000000000001,16.0
citysearch.com,0.2,13.0
parkseulraxoxo.blogspot.com,0.1,12.0
uscis.gov,1.2,16.25
junglee.com,12.899999999999997,13.166666666666666
colabwork.com,1.9000000000000001,15.4
huggies.com.au,44.900000000000006,11.214285714285714
psoriasistreatmentguide.info,4.5,11.0
perfectskincareforyou.com,13.500000000000004,12.555555555555555
couleur-caramel.co.uk,0.5,17.0
betanews.com,5.1,17.0
blindpigandtheacorn.com,0.2,8.0
skinprint.com,10.8,2.0
dubaiprnetwork.com,9.100000000000001,3.6666666666666665
newpharma.be,2.1,7.0
chron.com,10.3,10.923076923076923
us-metric.org,1.5,7.0
webinfobits.com,0.5,15.333333333333334
alfaqui.com,0.1,12.0
qsmart.net.au,7.5,9.333333333333334
gofreedownload.net,0.2,19.0
makeupandbeauty.ie,36.60000000000001,15.666666666666666
rosacea-support.org,0.7999999999999999,16.0
keithstead.com,9.9,3.0
thedolcediet.com,0.1,15.0
mypapercrane.com,4.0,4.0
thirdworldtraveler.com,0.1,13.0
borderdialogues.eu,0.6,5.0
essentialhealingchiropractic.org,2.8000000000000003,9.0
bubble-witch-saga.se,1.8,12.0
ecbay.xyz,0.1,20.0
perfumedeals.com,0.1,18.0
facingacne.com,115.29999999999997,10.851851851851851
meniarrizaindriani.blogspot.com,1.4,9.0
soaprecipes101.com,0.1,15.0
emiliorobin.blogspot.com,0.1,14.0
radiantnaturalhealthclinic.com,0.1,20.0
familysavvy.com,37.5,1.0
bellabronzetan.com,1.1,3.0
suave.com,45.0,12.481481481481481
laurenlovesblog.co.uk,2.5,6.0
mssf.org,1.1,13.0
mysoftwarebase.com,0.2,9.0
lebonremede.fr,1.2,5.0
zmescience.com,0.6,5.0
pharmapoli.com,0.6,11.0
drugstorenews.com,0.2,16.0
onlineathens.com,4.9,4.5
jenalexcompany.com,0.6000000000000001,19.0
theaverageconsumer.com,2.2,8.333333333333334
clevelandclinicmeded.com,0.1,19.0
mistcreation.com,0.5,6.0
actio.net,0.1,18.0
askwomennet.com,2.0,17.0
datalog.co.uk,0.5,6.0
protiviti.com,1.6,4.0
nouveaucheap.blogspot.com,459.5999999999999,11.262820512820513
guerlain.com,1.4000000000000001,13.0
vector.me,0.4,9.0
barnaclekove.com,0.1,19.0
girlterest.com,0.2,16.0
quizlet.com,18.200000000000003,8.0
us.justdial.com,1.1,5.5
mercolahealthyskin.com,0.4,12.5
depts.washington.edu,0.2,9.0
beauty-she.com,0.1,19.0
nelsonspharmacy.com,0.4,13.0
supersup.com,20.1,13.5
realmumreview.com,0.2,13.0
runnerstrials.com,0.1,19.0
bechicmag.com,0.6,15.0
bargainbriana.com,0.2,13.0
thisonegoodlife.blogspot.com,0.1,14.0
stevedrewett.com,0.8,4.0
harrypotter.wikia.com,0.1,20.0
mcmelectronics.com,0.1,11.0
intelligentdental.com,1.4,10.75
foodista.com,6.3,7.0
thisworksbodywrap.com,3.1999999999999997,12.875
reematch.com,0.5,6.0
enjoycareers.com,30.4,9.636363636363637
testberichte.de,5.0,1.0
metoliusclimbing.com,15.1,6.5
babyrazzi.com,0.2,12.0
tmuscle.co.uk,0.8,4.0
diybeauty.blog.com,0.1,14.0
sibcycline.com,0.1,15.0
xn--s3ct9b.com,0.6,5.0
hooverandstrong.com,0.2,15.0
hughston.com,0.1,14.0
twitter.com,689.2000000000003,13.75
beautifulmakeupsearch.com,10.1,6.6
dermatology.about.com,7.9,13.0
passionforsavings.com,190.6,6.90566037735849
bodymindenergyhealingcenter.com,0.7000000000000001,13.0
errenskitchen.com,6.300000000000001,14.0
thebeautyisle.com,0.2,12.0
jabong.com,10.3,13.681818181818182
pamperedandpolished.co.uk,15.2,4.0
thebeautyhack.wordpress.com,21.3,12.25
radianttechnologies.org,0.2,17.0
adevnatural.com,2.3000000000000003,15.75
andreasmarykay.wordpress.com,0.2,9.0
ivfplus40.com,4.2,2.0
thehealthyhairdiary.blogspot.com,0.4,11.0
naturalremedyideas.com,8.399999999999999,16.6
sunset.com,0.2,19.5
itradebeauty.com,0.30000000000000004,11.0
yourstoreonline.net,2.5,10.0
shop.tradedoubler.com,0.4,10.0
americanprogress.org,0.1,18.0
learn4good.com,0.3,16.0
activebeat.com,6.7,11.0
huggies.com,0.8,4.0
galderma.ca,0.1,20.0
drillingformulas.com,0.2,16.0
hyperphysics.phy-astr.gsu.edu,33.800000000000004,6.0
education.nationalgeographic.com,247.9,5.9
diy-forums.com,0.1,18.0
bananafingers.co.uk,1.9,11.666666666666666
veganonline.com.au,23.4,5.0
acnetreatmentcenterwa.com,2.6,8.25
lizzieparra.com,14.4,18.333333333333332
thehealthyanimatrix.blogspot.com,1.2,12.25
comblissltd.com,0.0,6.0
eyesonny.com,0.5,14.0
replies.guru,0.1,19.0
generalfinishes.com,14.1,2.5
emedicalhub.com,1.2,12.75
laitarium.blogspot.com,26.000000000000004,7.666666666666667
snatchadeal.datum.tv,0.3,16.0
jellyfishcare.com,0.8,16.0
zapop.com,1.4000000000000001,19.0
law.resource.org,1.5,11.5
carousell.com,0.1,11.0
cobber.com.au,1.6,4.0
chefsresource.com,0.1,18.0
h30434.www3.hp.com,0.5,20.0
dog-care101.com,0.2,17.0
clearskinreviews.xyz,0.6,15.5
unilever.co.za,138.1,8.0
centerofattention2.blogspot.com,0.1,13.0
kemmfg.com,0.1,18.0
vogue.in,13.4,11.333333333333334
shopunt.com,0.8,4.0
d20srd.org,21.1,5.0
lifenstats.com,0.1,11.0
seriouslyfreestuff.com,0.4,13.75
ask.metafilter.com,100.89999999999999,12.702380952380953
prevention.com,4174.500000000001,8.463541666666666
hubpages.com,58.70000000000001,12.727272727272727
thebohomama.com,0.9,14.0
thecakeblog.com,0.7000000000000001,19.0
trinketsinbloom.com,1.1,18.0
bloomberg.com,37.2,6.928571428571429
h-porter.com,1.5,6.0
brightlipsticks.com,1.6,5.5
ca.iherb.ws,0.1,15.0
cornerstorkbabygifts.com,0.1,19.0
skinnywrapny.com,5.9,17.0
essentialhealingllc.com,52.4,7.555555555555555
theshoppersapprentice.com,0.1,20.0
noxzema.com,0.1,18.0
themakeyourownzone.com,0.8,13.0
tanforless.com,13.800000000000002,5.076923076923077
healthfixit.com,0.3,15.0
sugarglowbeauty.com,0.2,14.0
winsupersite.com,1.0,8.0
website-box.net,0.3,16.0
support4doctors.org,3.6,9.5
maranathafoods.com,7.8,9.625
letscelebrateproductions.com,0.1,13.0
freshpickedbeauty.com,51.1,7.6
babyearth.com,0.6,16.5
oldnavy.com,305.5,9.421052631578947
nailsupplies.us,3.0,13.285714285714286
indielee.com,465.3000000000002,12.380952380952381
essence.com,5.1000000000000005,14.75
kahunabaytan.com,1.4000000000000001,2.0
nuts.com,1241.9,12.6
amara.org,1.2,5.0
sehatonline.net,3.1000000000000005,5.5
sephora.com,2296.0999999999985,8.823529411764707
tampabaynewswire.com,0.1,17.0
xen-tan.com,0.1,17.0
kulamama.com,5.0,15.75
buybuybaby.com,31.999999999999996,11.148148148148149
rumbo.com,0.3,13.0
coverandcushion.com,0.3,7.0
pregnancymagazine.com,0.1,20.0
creamncocoaphotography.com,3.2,14.0
colinsbeautypages.co.uk,5.2,10.5
autobodyalliance.com,0.2,17.0
arborhospice.org,5.3,6.5
aloe-vera-remedies.com,9.8,11.0
airconnect.org,0.1,18.0
mandyssecrets.com,0.30000000000000004,12.0
blog.urbanoutfitters.com,0.2,10.0
nhsdirect.wales.nhs.uk,1.6000000000000003,16.333333333333332
mybeautytemple.com,1.5000000000000002,14.0
shop.guess.com,1.1,12.0
medicalfaq.net,2.7,6.333333333333333
orau.org,8.0,7.75
unilever.com,63.000000000000014,10.473684210526315
reflexologyoxfordshire.co.uk,0.1,17.0
theauberginechef.com,26.599999999999998,8.11111111111111
princesstafadzwa.com,8.0,13.333333333333334
totaldermatology.com,1.9000000000000001,15.0
i-music.biz,0.7000000000000001,17.0
practicalglamour.org,1.1,3.0
stonehillproductions.com,1.0,16.5
mystoresupplier.com,7.800000000000001,9.0
childrenshospital.org,107.50000000000001,3.6875
mymsaa.org,0.1,14.0
caltex.com.au,2.6,13.4
bonggafinds.blogspot.com,48.4,14.4
glamdosage.com,0.1,11.0
youputiton.com,0.2,20.0
xgames.espn.go.com,0.1,19.0
bitrebels.com,80.6,5.5
shaktakaur.com,1.3000000000000003,10.333333333333334
tiabjobsy.blogspot.com,0.6,18.5
beautyaddictnextdoor.wordpress.com,0.3,7.0
dermatocare.com,1.1,12.666666666666666
coolasuncare.com,10.6,10.363636363636363
ispeakeasy.net,0.2,11.0
stpetehw.com,0.6,14.5
exportersindia.com,1.1,13.5
ths.gardenweb.com,3.7,11.875
vietnamplus.vn,23.0,6.0
soulscode.com,0.6,7.0
mensxp.com,0.30000000000000004,13.5
levi.com,0.4,10.0
thebudgetfashionista.com,1.4,14.666666666666666
caringderms.com,0.1,16.0
sallybeauty.com,867.9000000000003,10.73913043478261
savehere.us,0.1,11.333333333333334
shop.cinemasecrets.com,2.2,5.5
us.lexusownersclub.com,0.1,15.0
therightshadeofred.com,1.3,11.5
eoearth.org,17.000000000000004,6.642857142857143
shoescanan.atspace.co.uk,15.5,4.0
cafemakeup.com,2.3,11.166666666666666
mp3stafa.eu,0.30000000000000004,18.5
saveyoursweat.com,0.1,17.0
moolasavingmom.com,0.1,13.0
essentialhealingtherapeuticmassagebodywork.fullslate.com,2.7,9.666666666666666
naturalenhancementsreviews.com,0.1,16.0
goodguide.com,67.20000000000002,13.519480519480519
nailcarehq.com,1.1,20.0
blogs.mcgill.ca,0.3,7.0
steelevest.com,14.1,10.11111111111111
shop-apotheke.at,0.5,12.0
storeiadore.com,1.7,13.0
editorbeauty.blogspot.com,0.4,8.5
informedhealthonline.org,0.30000000000000004,19.5
veganpeople.livejournal.com,11.200000000000001,4.0
celebratingfeminity.com,6.3999999999999995,11.2
inrussia.us,2.4,5.0
fitneass.com,1.0,6.5
mommyedition.com,0.1,11.0
wallpaper222.com,10.5,6.5
road2beauty.com,47.49999999999999,13.3125
studio86salon.com,5.3,11.5
xkarlinax.blogspot.com,0.5,13.0
beauty004.beautybestonline.work,0.1,20.0
honestlyhealthyfood.com,0.2,20.0
libertyunion.org,0.1,16.0
wunderground.com,64.8,6.333333333333333
americanrevolution.org,0.0,1.0
ayurveda-foryou.com,0.1,11.0
answers.webmd.com,53.80000000000001,9.533333333333333
teenvogue.com,446.1,7.341463414634147
aveeno.co.uk,4.8,12.928571428571429
sunrayspecialtyservices.com,1.0,18.333333333333332
beautyholicsanonymous.com,119.99999999999996,11.566666666666666
viviannadoesmakeup.com,1.0,18.0
blog.reneerouleau.com,75.69999999999999,10.89795918367347
stethnews.com,0.5,17.0
flawlessprogram.com,4.3,3.6666666666666665
fda.gov.ph,0.3,17.0
musicalhouses.blogspot.com,15.1,11.285714285714286
saofrancisco.itamaraty.gov.br,2.4,4.0
faboverfifty.com,1.7000000000000002,11.5
acne-pimple-on-face.com,0.1,13.0
recomparison.com,0.3,7.0
healingcedarcity.com,16.0,14.0
idealo.de,6.800000000000001,6.833333333333333
foreverlivinguae.com,0.9,16.5
pintester.com,0.1,19.0
lucybee.co,554.7999999999998,8.903225806451612
back2africa.com,0.2,9.0
webiodir.com,0.4,18.5
thethingswellmake.com,0.4,10.0
boatingsafety.weebly.com,8.0,3.5
beautybombshells.com,1.5000000000000002,8.0
houseofcheatham.com,7.2,4.0
magnusonchiropracticcenter.com,0.7,18.0
goodsph.wordpress.com,3.0,5.0
ajbeautyhouse.blogspot.com,0.1,13.0
nascada.blogspot.com,1.6,4.0
21food.com,117.5,6.888888888888889
compost.css.cornell.edu,3.2,4.0
sabitonline.com,4.0,4.0
weightwatchers.ca,0.1,19.0
confessionsofafitnessinstructor.com,0.30000000000000004,12.0
yyxhnz.com,0.0,15.0
fashionmonitor.com,0.1,15.0
pdhonline.org,0.4,10.0
acneshoponline.com,0.1,20.0
inbrevard.com,0.2,8.0
usatodaycrossword.net,1.6,4.0
familydoctor.co.nz,0.4,19.0
hmoobtube.com,0.4,15.666666666666666
in.gov,10.0,1.0
listia.com,10.4,11.785714285714286
symbianize.com,3.4,6.2
afterburnpt.com,2.6999999999999997,7.0
s08.static-shell.com,0.3,16.0
thefitindian.com,196.89999999999986,10.595238095238095
babobotanicals.com,3.6,10.0
secure.vaseline.co.uk,1.6,4.0
aafa.org,1.0,16.0
discountbodycare.com,0.1,16.0
thehealingcodeinfo.com,355.2,8.1
wastedtalent.ca,1.8,9.5
192.com,1.0,9.5
msworld.org,0.30000000000000004,18.666666666666668
nursingconsult.com,1.2,8.5
sikhnet.com,0.9,18.666666666666668
popularwoodworking.com,1.4,9.5
sagishop.vn,2.4,5.0
alcyius.com,1.0,6.0
imglabel.co,0.1,11.0
jolse.com,1.3,12.666666666666666
merriam-webster.com,1694.1000000000001,9.5
acnetreatment.net,1.6,7.333333333333333
griffinremedy.com,0.1,15.0
thebeautyclub2009.blogspot.com,0.30000000000000004,16.5
hungryhinny.com,0.1,16.0
jvzooguru.com,0.1,19.0
corereactive.com,0.6000000000000001,15.333333333333334
myenvybox.com,0.2,20.0
enotes.com,2.7,6.0
insightfultransformation.com,0.2,18.5
sittingontheegg.wordpress.com,7.5,11.875
crunchybetty.com,62.4,12.4
mscooling.com,29.000000000000007,9.0
salonbronze.com,0.4,18.0
cinemasecrets.com,1.6,4.0
thebeautybeeblog.com,2.3,11.0
natural-homeremedies-for-life.com,39.9,8.96
chamberofcommerce.com,0.1,11.0
getprice.com.au,0.2,9.0
m7-skincare.tk,0.30000000000000004,17.5
chelmsfordtans.com,1.6,18.5
frugalcouponliving.com,0.8999999999999999,7.0
amz88.blogspot.com,0.3,20.0
my-pastor.com,12.700000000000003,7.714285714285714
clintonia.com,7.000000000000001,2.0
sarahockwell-smith.com,0.3,19.0
bonetalks.com,0.4,11.0
indigenouspeople.net,0.2,15.0
clozette.co,52.8,5.0
ksl.com,0.5,6.0
anytimecostumes.com,0.2,20.0
childbuddy.com,5.8999999999999995,4.0
ayushveda.com,0.1,20.0
cutestep.com,2.3,8.5
oldenbuzzdotcom.hubpages.com,35.600000000000016,12.346153846153847
maturebeauty.com,0.3,14.0
homefixated.com,0.1,13.0
salutecincin.com,0.1,16.0
sweeneyr.faculty.mjc.edu,9.100000000000001,8.0
beautynskincare.com,0.8999999999999999,14.5
whynotaloe.wordpress.com,2.8,9.75
patanjaliayurved.net,0.30000000000000004,17.0
altmedicine.about.com,3.3000000000000003,13.4
sheikhheartcare.com,0.4,17.0
justaboutskin.com,47.90000000000002,12.8125
fidosavvy.com,6.4,5.5
vaseline.com.au,18.3,16.166666666666668
zesco.com,162.0,7.0
brideeveryday.com,189.99999999999991,12.44186046511628
prostatewashington.org,0.1,16.0
peanutbutter.com,1.8,10.0
essentialluxuriesforcancer.com,6.4,8.0
details.com,195.60000000000002,5.074074074074074
fellowfellow.com,3.0,5.0
thehealingplaceofhuntington.org,209.39999999999998,4.375
spiritfirecenter.org,0.30000000000000004,13.5
joybynature.com,0.2,18.0
bittersweetrach.empowernetwork.com,0.1,15.0
peachypinksisters.blogspot.com,0.2,12.0
dogcare.dailypuppy.com,0.4,16.333333333333332
ytalkies.com,0.2,15.0
shopinprivate.com,0.2,12.0
seriouseats.com,62.000000000000014,11.105263157894736
helpguide.org,1.0,13.666666666666666
jodywhiteley.asmr.fm,0.30000000000000004,15.0
marketingmagazine.co.uk,0.2,10.0
reddingderm.com,1.2999999999999998,8.666666666666666
lupus.org,8.700000000000001,13.125
upcitemdb.com,2.3000000000000003,14.25
walgreens.com,6223.100000000007,9.839453458582408
grocery.coupondivas.com,0.1,20.0
whativegan.wordpress.com,1.4000000000000001,14.0
